Incident_ID,Incident_Date,State,City Or County,Address,Latitude,Longitude,Killed,Injured,Operations,label_col
2008830,05/19/21,North Carolina,Lumberton,102 Denver St,34.6032304,-79.0351286,0,3,Children Involved,Killed: 0 Injured:3
2008909,05/18/21,District of Columbia,Washington,1500 block of 10th St NW,38.909798,-77.0262093,0,2,Children Involved,Killed: 0 Injured:2
2009257,05/18/21,Ohio,Galion,N/A,40.7336687,-82.7899026,1,0,Children Involved,Killed: 1 Injured:0
2008375,05/18/21,Alabama,Birmingham (Ensley),1400 block of Warrior Rd,33.493622,-86.8936627,0,3,Children Involved,Killed: 0 Injured:3
2007416,05/17/21,Minnesota,Minneapolis,N 35th Ave and Penn Ave N,45.018654,-93.30827,1,1,Children Involved,Killed: 1 Injured:1
2007418,05/17/21,Maryland,Bowie,16501 Governor Bridge Rd,38.9490436,-76.716381,1,0,Children Involved,Killed: 1 Injured:0
2006594,05/17/21,Alabama,Maylene,308 Goldilocks Ln,33.225876,-86.874724,1,0,Children Involved,Killed: 1 Injured:0
2007353,05/17/21,Pennsylvania,Philadelphia,3800 block of Wyalusing Ave,39.9725672,-75.1992823,0,1,Children Involved,Killed: 0 Injured:1
2007170,05/16/21,Ohio,Akron,700 block of Clay St,41.0579005,-81.5107649,0,1,Children Involved,Killed: 0 Injured:1
2006353,05/16/21,Maryland,Capitol Heights,1600 block of Brooks Dr,38.8657222,-76.9147892,0,1,Children Involved,Killed: 0 Injured:1
2006294,05/16/21,Arizona,Tempe,S Rural Rd and E Baseline Rd,33.3782493,-111.9286742,1,0,Children Involved,Killed: 1 Injured:0
2006082,05/16/21,Missouri,Saint Louis,5513 Davison Ave,38.6980188,-90.2438914,0,2,Children Involved,Killed: 0 Injured:2
2005217,05/15/21,Minnesota,Minneapolis,2200 block of Ilion Ave N,45.001786,-93.3026175,1,0,Children Involved,Killed: 1 Injured:0
2004305,05/14/21,Arkansas,West Memphis,Holiday Dr and Wilson Rd,35.1569209,-90.1647523,0,1,Children Involved,Killed: 0 Injured:1
2004845,05/14/21,Wisconsin,Milwaukee,N 48th St and W Marion St,43.0952903,-87.9733968,0,1,Children Involved,Killed: 0 Injured:1
2004384,05/14/21,Illinois,Chicago,2800 block of W 26th St,41.8447902,-87.6954176,0,1,Children Involved,Killed: 0 Injured:1
2003588,05/13/21,Missouri,Union,700 block of Star Circle,38.4522154,-91.0764398,1,0,Children Involved,Killed: 1 Injured:0
2003492,05/13/21,Illinois,Chicago,1800 block of S Kildare Ave,41.8569164,-87.7325766,0,1,Children Involved,Killed: 0 Injured:1
2003839,05/13/21,Florida,Tampa,30th Ave and 54th St N,27.9777748,-82.3952911,0,1,Children Involved,Killed: 0 Injured:1
2002339,05/12/21,Indiana,Indianapolis,3200 block of Brookside Pkwy S Dr,39.7887574,-86.1110853,0,1,Children Involved,Killed: 0 Injured:1
2002019,05/12/21,Maine,Bath (West Bath),109 New Meadows Rd,43.9207716,-69.8605779,0,2,Children Involved,Killed: 0 Injured:2
2008768,05/11/21,Michigan,Flint,500 block of Josephine St,43.0339006,-83.710685,0,1,Children Involved,Killed: 0 Injured:1
2001692,05/11/21,Florida,Orlando,5200 N Orange Blossom Trl,28.6051358,-81.4242391,0,1,Children Involved,Killed: 0 Injured:1
2000582,05/10/21,Tennessee,Memphis,2880 S Advantage Way,35.2001184,-89.9388022,0,1,Children Involved,Killed: 0 Injured:1
2000187,05/10/21,Indiana,South Bend,53880 Generations Dr,41.7128763,-86.2098851,0,1,Children Involved,Killed: 0 Injured:1
2001500,05/10/21,Texas,Austin,1515 Wickersham Ln,30.2349921,-97.7182435,0,1,Children Involved,Killed: 0 Injured:1
2000850,05/10/21,Maryland,Laurel (Maryland City),200 block of Federalsburg S,39.0984701,-76.8203472,3,1,Children Involved,Killed: 3 Injured:1
2001411,05/10/21,Texas,Dallas,3915 Linfield Rd,32.7144855,-96.7582445,0,1,Children Involved,Killed: 0 Injured:1
1999663,05/09/21,Tennessee,Memphis,1750 Boxtown Rd,35.063187,-90.1191924,1,2,Children Involved,Killed: 1 Injured:2
1999374,05/09/21,North Carolina,Lawndale,Douglas St,35.4081327,-81.5760592,0,1,Children Involved,Killed: 0 Injured:1
2000363,05/09/21,Texas,San Antonio,4000 block of W Commerce St,29.42932,-98.540044,1,1,Children Involved,Killed: 1 Injured:1
1998873,05/08/21,Tennessee,Memphis,2280 Park Ave,35.1088469,-89.9868291,0,2,Children Involved,Killed: 0 Injured:2
2001407,05/08/21,Alabama,Mobile (Prichard),Foch St,30.7491526,-88.0816491,0,1,Children Involved,Killed: 0 Injured:1
1998563,05/08/21,New York,New York (Manhattan),W 44th St and Seventh Ave,40.7573499,-73.9859929,0,3,Children Involved,Killed: 0 Injured:3
1999088,05/08/21,Wisconsin,Milwaukee,3214 W Michigan St,43.0375292,-87.9542022,1,0,Children Involved,Killed: 1 Injured:0
1997944,05/07/21,Virginia,Norfolk,7900 block of Diggs Rd,36.9176234,-76.2544401,0,1,Children Involved,Killed: 0 Injured:1
1998159,05/07/21,Alabama,Birmingham,4730 Avenue T,33.4906015,-86.8795609,0,1,Children Involved,Killed: 0 Injured:1
1997836,05/07/21,Texas,San Antonio,1303 Rigsby Ave,29.398858,-98.4474031,0,1,Children Involved,Killed: 0 Injured:1
1997489,05/07/21,Florida,Pensacola,4101 W Navy Blvd,30.4071136,-87.271985,1,0,Children Involved,Killed: 1 Injured:0
1998082,05/07/21,Pennsylvania,Pittsburgh,700 block of Anaheim St,40.4526337,-79.9631792,0,1,Children Involved,Killed: 0 Injured:1
1998108,05/07/21,Florida,Clewiston,940 W Sugarland Hwy,26.7530065,-80.9466703,1,1,Children Involved,Killed: 1 Injured:1
1997036,05/06/21,Louisiana,Opelousas,200 block of Coleman St,30.5335302,-92.081509,0,1,Children Involved,Killed: 0 Injured:1
1996035,05/05/21,Ohio,Columbus,1837 S 5th St,39.9248511,-82.9918487,0,1,Children Involved,Killed: 0 Injured:1
1995843,05/04/21,Michigan,Pontiac,600 block of Lebaron Ave,42.6621485,-83.2776539,0,2,Children Involved,Killed: 0 Injured:2
2139130,05/04/21,Florida,Venice,2500 Taylor Ranch Trail,27.044394,-82.360032,0,0,Children Involved,Killed: 0 Injured:0
1996148,05/04/21,Pennsylvania,East Stroudsburg,2000 block of Vista Cir,41.0907071,-75.0736318,1,0,Children Involved,Killed: 1 Injured:0
1995141,05/04/21,Pennsylvania,Mc Kees Rocks (Mckees Rocks),Locust St,40.4660707,-80.0586047,0,1,Children Involved,Killed: 0 Injured:1
1994477,05/03/21,Florida,Homestead,25801 S Dixie Hwy,25.5267359,-80.419681,1,1,Children Involved,Killed: 1 Injured:1
1993617,05/03/21,Louisiana,Baton Rouge,2000 block of Richland St,30.4757338,-90.957198,4,0,Children Involved,Killed: 4 Injured:0
1993442,05/02/21,Maryland,Annapolis,50 block of Bens Dr,38.9505568,-76.4914951,0,1,Children Involved,Killed: 0 Injured:1
1993579,05/02/21,North Carolina,Statesville,Old Wilkesboro Rd,35.8232211,-80.9225311,0,1,Children Involved,Killed: 0 Injured:1
1992926,05/01/21,North Carolina,Rocky Mount,Westwood Dr and York St,35.935624,-77.815987,0,1,Children Involved,Killed: 0 Injured:1
1992159,05/01/21,District of Columbia,Washington,3500 block of Jay St NE,38.9061621,-76.9494284,0,1,Children Involved,Killed: 0 Injured:1
1991693,04/30/21,New Jersey,Trenton,207 Perry St,40.2231736,-74.7621204,0,3,Children Involved,Killed: 0 Injured:3
1991363,04/30/21,Texas,Houston,1838 Ahrens St,29.6855833,-95.2508361,0,1,Children Involved,Killed: 0 Injured:1
1991353,04/30/21,Minnesota,Minneapolis,N Morgan Ave and N 35th Ave,45.0186351,-93.3044607,0,1,Children Involved,Killed: 0 Injured:1
1991678,04/30/21,New Jersey,Burlington,400 block of Saint Mary St,40.0781813,-74.8535922,1,1,Children Involved,Killed: 1 Injured:1
1991320,04/29/21,Texas,Elsa,300 block of E 3rd St,31.9685988,-99.9018131,0,1,Children Involved,Killed: 0 Injured:1
1991978,04/29/21,Georgia,Conyers,1200 Rockmont Cir SW,33.6623793,-84.0382197,0,1,Children Involved,Killed: 0 Injured:1
1991261,04/29/21,New York,Yonkers,Ash St and Oak St,40.932715,-73.890283,0,1,Children Involved,Killed: 0 Injured:1
1990888,04/29/21,New Jersey,Willingboro,80 block of Baldwin Ln,40.0450566,-74.8849113,0,2,Children Involved,Killed: 0 Injured:2
1991625,04/29/21,Mississippi,Jackson,621 Houston Ave,32.3096183,-90.2270678,0,1,Children Involved,Killed: 0 Injured:1
1989885,04/28/21,North Carolina,Winston Salem (Winston-salem),30th St and Glenn Ave,36.12843,-80.2407204,0,2,Children Involved,Killed: 0 Injured:2
1990492,04/28/21,Missouri,Saint Louis,4800 block of Labadie Ave,38.6694518,-90.2503752,0,1,Children Involved,Killed: 0 Injured:1
1989897,04/27/21,California,Rosamond,2700 block of Diamond St,34.860212,-118.1635122,0,3,Children Involved,Killed: 0 Injured:3
1988240,04/27/21,Indiana,Elkhart,1300 block of Wildflower St,41.7018889,-86.0203053,0,1,Children Involved,Killed: 0 Injured:1
1988688,04/27/21,Virginia,Richmond,4000 Midlothian Turnpike,37.508393,-77.4798769,2,3,Children Involved,Killed: 2 Injured:3
1988540,04/26/21,Texas,Houston,990 Cypress Station Dr,30.0284521,-95.4422181,1,1,Children Involved,Killed: 1 Injured:1
1987222,04/26/21,Alabama,Montgomery,5000 block of Yellow Pine Dr,32.308347,-86.2194917,0,2,Children Involved,Killed: 0 Injured:2
1987551,04/26/21,Minnesota,Minneapolis,1800 block of Lowry Ave N,45.013413,-93.30224,0,3,Children Involved,Killed: 0 Injured:3
1991641,04/26/21,Alabama,Eufaula,1198 Lake Dr,31.9179616,-85.1233,3,0,Children Involved,Killed: 3 Injured:0
1987952,04/26/21,Louisiana,New Orleans,I 10 W and Franklin St,30.050627,-89.9543301,0,2,Children Involved,Killed: 0 Injured:2
1988728,04/25/21,Mississippi,Meadville,N/A,31.4723928,-90.8967682,0,1,Children Involved,Killed: 0 Injured:1
1987517,04/25/21,North Carolina,Mooresboro,N/A,35.2987362,-81.6989863,0,1,Children Involved,Killed: 0 Injured:1
1986915,04/25/21,New York,Rochester,300 Magnolia St,43.1380742,-77.6309032,0,1,Children Involved,Killed: 0 Injured:1
1987006,04/25/21,Florida,Fort Myers,3513 Fowler St,26.6132353,-81.8612802,1,1,Children Involved,Killed: 1 Injured:1
1987107,04/25/21,Washington,Federal Way,27900 block of Pacific Hwy S,47.3503172,-122.3111888,1,0,Children Involved,Killed: 1 Injured:0
1986593,04/25/21,Arkansas,Little Rock,1900 E 6th St,34.7422719,-92.2484951,1,3,Children Involved,Killed: 1 Injured:3
1985586,04/24/21,Ohio,Cleveland (Brooklyn),5110 Tiedeman Rd,41.4221578,-81.7620387,1,1,Children Involved,Killed: 1 Injured:1
1986025,04/24/21,Florida,North Miami Beach,NE 158th St and N Miami Ave,25.9198801,-80.199965,1,1,Children Involved,Killed: 1 Injured:1
1985825,04/23/21,Illinois,Champaign,600 block of S Crescent Dr,40.1101454,-88.2803274,0,1,Children Involved,Killed: 0 Injured:1
1985736,04/23/21,California,Bakersfield,100 block of P St,35.3732921,-119.0187125,0,1,Children Involved,Killed: 0 Injured:1
1987484,04/23/21,North Carolina,Lenoir,Pope Ln,35.8213855,-81.5473484,1,2,Children Involved,Killed: 1 Injured:2
1985026,04/23/21,Oklahoma,Tulsa,1051 E 61st St,36.0752479,-95.9790281,2,0,Children Involved,Killed: 2 Injured:0
1985090,04/22/21,Tennessee,Memphis,N/A,35.0706526,-89.8606662,0,1,Children Involved,Killed: 0 Injured:1
1984756,04/22/21,Georgia,Atlanta (Sandy Springs),7600 Roswell Rd,33.9642175,-84.3711881,0,1,Children Involved,Killed: 0 Injured:1
1983669,04/21/21,Florida,Orlando,800 block of N. Hastings St,28.5539169,-81.4597834,0,1,Children Involved,Killed: 0 Injured:1
1983568,04/21/21,North Carolina,Apex,8200 block of Smith Rd,35.732652,-78.8502856,0,1,Children Involved,Killed: 0 Injured:1
1983718,04/21/21,Michigan,Detroit,12000 block of Prairie St,42.3762356,-83.143185,0,1,Children Involved,Killed: 0 Injured:1
1984583,04/21/21,California,Bakersfield,5000 block of Marsha St,35.3528598,-119.0575851,0,1,Children Involved,Killed: 0 Injured:1
1984152,04/21/21,Texas,Houston,6100 East Fwy,29.7738281,-95.3094375,0,1,Children Involved,Killed: 0 Injured:1
1984492,04/21/21,North Carolina,Hickory,Tate Blvd SE and 19th St SE,35.7285953,-81.3053062,1,1,Children Involved,Killed: 1 Injured:1
1983090,04/20/21,North Carolina,Shelby,230 Putnam St,35.2778782,-81.5484371,0,1,Children Involved,Killed: 0 Injured:1
1983449,04/20/21,Kentucky,Louisville,1200 block of Algonquin Parkway,38.2175107,-85.7758953,1,0,Children Involved,Killed: 1 Injured:0
1982584,04/20/21,Georgia,Lawrenceville,225 Bethesda Church Rd,33.9023645,-84.08908,2,0,Children Involved,Killed: 2 Injured:0
1981709,04/19/21,Tennessee,Memphis,N/A,35.0706526,-89.8606662,0,2,Children Involved,Killed: 0 Injured:2
1981462,04/18/21,Tennessee,Chattanooga,4000 block of Chandler Ave,35.0059854,-85.3155959,0,2,Children Involved,Killed: 0 Injured:2
1981206,04/18/21,Illinois,Chicago,3200 W Roosevelt Rd,41.8666908,-87.706134,1,1,Children Involved,Killed: 1 Injured:1
1982211,04/18/21,Arkansas,Rogers (Little Flock),N Woods Ln,36.3572147,-94.1554407,1,0,Children Involved,Killed: 1 Injured:0
1981295,04/18/21,Texas,Fort Worth,1645 Lake Shore Dr,32.7547781,-97.2585428,1,0,Children Involved,Killed: 1 Injured:0
1980967,04/18/21,Arkansas,Van Buren,2011 Williams St,35.4393001,-94.3371921,3,0,Children Involved,Killed: 3 Injured:0
1981044,04/17/21,Alabama,Jacksonville,97 Juanita Ln,33.7761378,-85.8019164,2,1,Children Involved,Killed: 2 Injured:1
1980368,04/17/21,Kentucky,Louisville,500 block of N 31st St,38.2721855,-85.7989058,0,1,Children Involved,Killed: 0 Injured:1
1982581,04/17/21,Georgia,Lawrenceville,225 Bethesda Church Rd,33.9023645,-84.08908,2,0,Children Involved,Killed: 2 Injured:0
1980917,04/17/21,Maryland,Baltimore,2200 block of Wilkens Ave,39.2809076,-76.6507659,0,1,Children Involved,Killed: 0 Injured:1
1990283,04/17/21,Arizona,Safford,US-70,32.8248484,-109.6909141,0,3,Children Involved,Killed: 0 Injured:3
1979763,04/16/21,Ohio,Columbus,Linwood Ave,39.9450172,-82.9661592,0,2,Children Involved,Killed: 0 Injured:2
1978579,04/15/21,Alabama,Fairfield,5119 Myron Massey Blvd,33.4835931,-86.907855,0,1,Children Involved,Killed: 0 Injured:1
1979191,04/15/21,Texas,Frisco,201 King Rd,33.1544447,-96.9143765,0,1,Children Involved,Killed: 0 Injured:1
1979022,04/15/21,Missouri,Saint Louis,McLaran Ave and Goodfellow Blvd,38.7188168,-90.251668,1,2,Children Involved,Killed: 1 Injured:2
1980561,04/15/21,Louisiana,Luling,100 block of Allie Ln,29.9212219,-90.3786058,0,1,Children Involved,Killed: 0 Injured:1
1978173,04/14/21,Michigan,Detroit,9636 Appoline St,42.3665507,-83.1688101,0,1,Children Involved,Killed: 0 Injured:1
1978424,04/14/21,Florida,Palm Beach Gardens (Riviera Beach),AC Evans St,26.792566,-80.0784,1,1,Children Involved,Killed: 1 Injured:1
1977241,04/14/21,Wisconsin,Milwaukee,2800 block of N 39th St,43.0697445,-87.9621577,0,1,Children Involved,Killed: 0 Injured:1
1983219,04/14/21,Arizona,Mesa,E Brown Rd and N Ellsworth Rd,33.4367906,-111.6327245,2,1,Children Involved,Killed: 2 Injured:1
1977879,04/14/21,Ohio,Columbus,2255 Hanna Dr,40.0150504,-82.9497146,0,1,Children Involved,Killed: 0 Injured:1
1977819,04/14/21,Pennsylvania,Philadelphia,800 block of S 53rd St,39.9469695,-75.2294514,1,2,Children Involved,Killed: 1 Injured:2
1977528,04/13/21,North Carolina,Gastonia,1200 block of Ware Ave,35.2706488,-81.2039391,1,0,Children Involved,Killed: 1 Injured:0
1977312,04/13/21,Michigan,Lansing,6342 Old River Trl,42.7594886,-84.6413056,3,0,Children Involved,Killed: 3 Injured:0
1977955,04/13/21,Oklahoma,Oklahoma City,NE 27th St and Prospect Ave,35.4994829,-97.4854937,0,1,Children Involved,Killed: 0 Injured:1
1975927,04/12/21,Tennessee,Nashville,25th Ave N and Dowlan St,36.1883315,-86.8167471,1,3,Children Involved,Killed: 1 Injured:3
1975688,04/12/21,New Jersey,Newark,14th Ave and S 6th St,40.7382876,-74.1975196,0,1,Children Involved,Killed: 0 Injured:1
1976068,04/12/21,Pennsylvania,Philadelphia,5100 block of Westford Rd,40.0270753,-75.1155868,0,1,Children Involved,Killed: 0 Injured:1
1976952,04/12/21,Mississippi,Jackson,4200 block of Meadowmont Dr,32.3088574,-90.2373252,0,2,Children Involved,Killed: 0 Injured:2
1975657,04/11/21,South Carolina,Lamar,Lynches River Rd,34.1093238,-80.0758471,0,1,Children Involved,Killed: 0 Injured:1
1974999,04/11/21,Texas,Dallas,2827 S Buckner Blvd,32.7596579,-96.6829502,1,0,Children Involved,Killed: 1 Injured:0
1975019,04/11/21,New York,Syracuse,300 block of Grant Ave,43.0481221,-76.1474244,1,2,Children Involved,Killed: 1 Injured:2
1975004,04/11/21,Washington,Seattle,306 23rd Ave S,47.6001137,-122.3018071,0,4,Children Involved,Killed: 0 Injured:4
1975083,04/10/21,Missouri,Saint Louis,N 20th St,38.6517787,-90.2026458,0,1,Children Involved,Killed: 0 Injured:1
1974088,04/10/21,Tennessee,Memphis,385 Western Park Dr,35.0309405,-90.0767754,1,3,Children Involved,Killed: 1 Injured:3
1974066,04/10/21,California,Sun Valley,12100 block of Sheldon St,34.2372532,-118.3960912,0,1,Children Involved,Killed: 0 Injured:1
1974602,04/10/21,Indiana,Indianapolis,3902 Glen Arm Rd,39.8256683,-86.2740234,0,1,Children Involved,Killed: 0 Injured:1
1973985,04/10/21,Connecticut,Hartford,182 Nelson St,41.7888303,-72.6816596,1,0,Children Involved,Killed: 1 Injured:0
1974462,04/10/21,Pennsylvania,Philadelphia,W York St and Park Ave,39.9892008,-75.1542667,0,1,Children Involved,Killed: 0 Injured:1
1973077,04/09/21,Minnesota,Saint Paul,600 block of Case Ave,44.9699948,-93.0751704,0,1,Children Involved,Killed: 0 Injured:1
1973350,04/09/21,West Virginia,Charleston,1300 Renaissance Cir,38.3498097,-81.6167506,1,1,Children Involved,Killed: 1 Injured:1
1974246,04/09/21,Ohio,Cleveland,7800 block of New York Ave,41.4380907,-81.6309292,0,2,Children Involved,Killed: 0 Injured:2
1972954,04/09/21,Texas,Houston,3130 Crestdale Dr,29.8208556,-95.5306027,1,0,Children Involved,Killed: 1 Injured:0
1972589,04/08/21,California,Fresno,Kern St and Collins Ave,36.7244031,-119.8010169,0,2,Children Involved,Killed: 0 Injured:2
1972569,04/08/21,Oklahoma,Oklahoma City,NE 29th St and N Martin Luther King Ave,35.4967184,-97.4767043,1,0,Children Involved,Killed: 1 Injured:0
1971410,04/07/21,South Carolina,Rock Hill,4456 Marshall Rd,34.8522468,-81.0585637,7,0,Children Involved,Killed: 7 Injured:0
1971171,04/07/21,Louisiana,Baker,4400 block of Breckenridge Dr,30.5813418,-91.15396,1,0,Children Involved,Killed: 1 Injured:0
1972434,04/07/21,Kentucky,Hopkinsville,Prosperity Ln,36.8961835,-87.467121,1,0,Children Involved,Killed: 1 Injured:0
1971386,04/06/21,Illinois,Urbana,700 block of Scottswood Dr,40.1072111,-88.1735939,0,1,Children Involved,Killed: 0 Injured:1
1970360,04/06/21,Illinois,Chicago,300 block of S Lake Shore Dr,41.873391,-87.6173134,0,1,Children Involved,Killed: 0 Injured:1
1972705,04/06/21,Louisiana,Natchitoches,600 block of Jackson Dr,31.7413223,-93.073183,0,1,Children Involved,Killed: 0 Injured:1
1969462,04/05/21,New York,Brooklyn,New Lots Ave and Montauk Ave,40.668917,-73.8767412,0,1,Children Involved,Killed: 0 Injured:1
1969873,04/05/21,New Jersey,Newark,300 block of 14th Ave,40.7402525,-74.2057427,0,3,Children Involved,Killed: 0 Injured:3
1969199,04/04/21,Florida,Fort Lauderdale,800 NW 22nd Rd,26.1328976,-80.174036,0,3,Children Involved,Killed: 0 Injured:3
1968887,04/04/21,Alabama,Birmingham,3969 14th Ave N,33.546626,-86.7802428,1,5,Children Involved,Killed: 1 Injured:5
1968642,04/04/21,Ohio,Columbus,1972 Joyce Ave,40.0077453,-82.9627367,0,2,Children Involved,Killed: 0 Injured:2
1968810,04/03/21,Tennessee,Memphis,1000 block of W Lexington Cir,35.1682122,-90.0115809,1,0,Children Involved,Killed: 1 Injured:0
1968331,04/03/21,Missouri,Saint Louis,3900 block of Virginia Ave,38.5838976,-90.2248143,0,3,Children Involved,Killed: 0 Injured:3
1967953,04/03/21,Kentucky,Louisville,4000 block of Parthenia Ave,38.1864336,-85.7932712,1,0,Children Involved,Killed: 1 Injured:0
1971926,04/03/21,Indiana,South Bend,3790 Curtiss Dr N,41.6900929,-86.3016042,0,1,Children Involved,Killed: 0 Injured:1
1966373,04/01/21,Ohio,Columbus,1632 Red Leaf Ln,39.9227935,-83.0540294,0,1,Children Involved,Killed: 0 Injured:1
1966743,04/01/21,Ohio,Columbus,2500 block of Wallcrest Blvd,40.072572,-82.951563,0,1,Children Involved,Killed: 0 Injured:1
1967420,04/01/21,West Virginia,Moorefield,506 Winchester Ave,39.0656163,-78.9622102,3,0,Children Involved,Killed: 3 Injured:0
1967792,04/01/21,Louisiana,Baton Rouge,300 block of N Foster Dr,30.4511094,-91.1390202,1,1,Children Involved,Killed: 1 Injured:1
1970682,04/01/21,Kentucky,Hickman,N/A,37.8393332,-84.2700179,0,0,Children Involved,Killed: 0 Injured:0
1966969,03/31/21,North Carolina,Charlotte,7900 block of Oak Meadow Ct,35.125144,-80.8711812,1,1,Children Involved,Killed: 1 Injured:1
1966181,03/31/21,California,Orange,202 West Lincoln Ave,33.8352138,-117.8537516,4,2,Children Involved,Killed: 4 Injured:2
1966793,03/31/21,Maryland,Rosedale,5500 block of Lanham Way,39.3348875,-76.5203357,2,1,Children Involved,Killed: 2 Injured:1
1966989,03/31/21,North Carolina,Greenville,1100 block of Van Dyke St,35.6282691,-77.3691511,1,0,Children Involved,Killed: 1 Injured:0
1965484,03/30/21,North Carolina,Charlotte,1000 block of Marble St,35.2601,-80.8994065,0,1,Children Involved,Killed: 0 Injured:1
1965508,03/29/21,North Carolina,Winston Salem (Winston-salem),1100 Block of New Hope Rd,36.0998596,-80.244216,0,1,Children Involved,Killed: 0 Injured:1
1964128,03/29/21,Missouri,Saint Louis,5200 block of Gilmore Ave,38.7001875,-90.253588,0,2,Children Involved,Killed: 0 Injured:2
1963765,03/27/21,Texas,Fort Worth,100 block of Afton Rd,32.6427958,-97.3232971,0,1,Children Involved,Killed: 0 Injured:1
1964508,03/27/21,Texas,Dallas,2400 block of Talco Dr,32.6845572,-96.7795718,0,1,Children Involved,Killed: 0 Injured:1
1963087,03/27/21,Louisiana,Hammond,1308 S Morrison Blvd,30.4864877,-90.4832334,0,1,Children Involved,Killed: 0 Injured:1
1963191,03/27/21,Louisiana,Baton Rouge,376 N Foster Dr,30.4520872,-91.138488,1,1,Children Involved,Killed: 1 Injured:1
1964027,03/27/21,Mississippi,Yazoo City,N Cherry St,32.8518182,-90.42209,0,1,Children Involved,Killed: 0 Injured:1
1963225,03/26/21,Texas,Cypress,10600 block of Cypress Breeze Dr,29.8862069,-95.7253552,0,1,Children Involved,Killed: 0 Injured:1
1962699,03/26/21,Pennsylvania,Monroeville,120 Cambridge Square Dr,40.4227899,-79.7592638,1,0,Children Involved,Killed: 1 Injured:0
1962820,03/26/21,Ohio,Columbiana,300 block of Quincy Ave,40.8883931,-80.6939643,1,0,Children Involved,Killed: 1 Injured:0
1962395,03/26/21,Pennsylvania,Philadelphia,1500 block of Mckinley St,40.0360634,-75.0772412,1,1,Children Involved,Killed: 1 Injured:1
1962473,03/25/21,North Carolina,Salisbury,Harrel St,35.6531307,-80.4700764,0,1,Children Involved,Killed: 0 Injured:1
1962165,03/25/21,Missouri,Festus,100 block of Lilac Dr,37.9642529,-91.8318334,0,1,Children Involved,Killed: 0 Injured:1
1961689,03/25/21,Alabama,Birmingham,N/A,33.592455,-86.6816943,0,1,Children Involved,Killed: 0 Injured:1
1961521,03/24/21,Ohio,Pataskala,195 Coronado Dr,39.9986781,-82.6697071,1,1,Children Involved,Killed: 1 Injured:1
1960442,03/23/21,Georgia,Atlanta,2860 Cumberland Mall SE,33.8799898,-84.4674704,0,3,Children Involved,Killed: 0 Injured:3
1959738,03/22/21,Missouri,Elk Creek,Nagle Dr,37.1559996,-91.838465,1,0,Children Involved,Killed: 1 Injured:0
1959609,03/22/21,Louisiana,Houma,9100 block of Main St,29.5957696,-90.7195348,1,0,Children Involved,Killed: 1 Injured:0
1958220,03/21/21,Texas,Palestine,N Magnolia St and W Spring St,31.7616857,-95.6324782,2,1,Children Involved,Killed: 2 Injured:1
1958476,03/21/21,Minnesota,Moorhead,400 block of Sunrise Cir,46.8792509,-96.7400802,1,0,Children Involved,Killed: 1 Injured:0
1957701,03/20/21,Louisiana,Shreveport,4911 Monkhouse Dr,32.4650477,-93.8268507,1,1,Children Involved,Killed: 1 Injured:1
1957699,03/19/21,New York,Albany,Elk St,42.6599071,-73.7649009,0,0,Children Involved,Killed: 0 Injured:0
1956799,03/19/21,Illinois,Chicago,3103 W Lake St,41.8840824,-87.7039688,1,2,Children Involved,Killed: 1 Injured:2
1956693,03/19/21,Texas,Pasadena,3635 Shaver St,29.6558167,-95.2071717,1,0,Children Involved,Killed: 1 Injured:0
1957239,03/19/21,Illinois,Chicago,6100 block of S Michigan Ave,41.7836,-87.6224691,0,1,Children Involved,Killed: 0 Injured:1
1957179,03/19/21,Texas,Houston,12360 Richmond Ave,29.7306259,-95.5985336,1,2,Children Involved,Killed: 1 Injured:2
1956104,03/18/21,North Carolina,Four Oaks,I-95,35.4422177,-78.4133193,0,1,Children Involved,Killed: 0 Injured:1
1954467,03/16/21,Virginia,Richmond,3700 block of Angela Dr,37.4898515,-77.4664775,1,0,Children Involved,Killed: 1 Injured:0
1954718,03/15/21,Texas,Dallas,10222 N Walton Walker Blvd,32.8608231,-96.9009132,0,1,Children Involved,Killed: 0 Injured:1
1954027,03/14/21,Montana,Power,Hevorn Rd,47.669724,-111.4307904,0,1,Children Involved,Killed: 0 Injured:1
1954425,03/13/21,Iowa,Webster City,N/A,42.4694321,-93.8159149,0,1,Children Involved,Killed: 0 Injured:1
1953361,03/13/21,California,Los Angeles,4500 block of S Alameda St,33.9891131,-118.237521,0,2,Children Involved,Killed: 0 Injured:2
1951754,03/13/21,Indiana,Indianapolis,5800 block of Granner Dr,39.6662246,-86.2612468,0,1,Children Involved,Killed: 0 Injured:1
1952161,03/13/21,Indiana,Indianapolis,300 block of N Randolph St,39.7704942,-86.128327,4,1,Children Involved,Killed: 4 Injured:1
1952125,03/13/21,Arkansas,Little Rock,2000 Boyle Park Rd,34.734549,-92.3505755,1,1,Children Involved,Killed: 1 Injured:1
1951096,03/12/21,Texas,Houston,4350 Aledo St,29.6671264,-95.3625312,0,0,Children Involved,Killed: 0 Injured:0
1950133,03/11/21,Wisconsin,Milwaukee,3311 N 24th St,43.0792328,-87.9424883,0,2,Children Involved,Killed: 0 Injured:2
1950378,03/10/21,Georgia,Atlanta,62 Harwell Rd NW,33.7544749,-84.4938516,0,3,Children Involved,Killed: 0 Injured:3
